sentence,start,end,duration,talks_id
" And she was writing one day, and then she disappeared for a little bit. ",914.744,918.993,4.249,21
"And her sister came on, and she said that Emma had passed away.",919.017,923.432,4.415,21
" And all of our support staff who had talked to her were really emotional,and it was a very hard day at the company. ",923.456,931.499,8.043,21
" And this was one of those instances where I realized how much blogging affects our relationship,and flattening this sort of world. ",931.523,939.252,7.729,21
" That this woman is in England,  and she lives -- she lived -- a life where she was talking about what she was doing.",939.276,947.507,8.231,21
" But the big thing that really influenced us was, her sister wrote to me, and she said --  and she wrote on this blog --  that writing her blog during the last couple of months of her life was probably the best thing that had happened to her, and being able to talk to people and to share what was going on,and being able to write and receive comments.",947.531,966.18,18.649,21
" And that was amazing,  to be able to know that we had empowered that, and that blogging was something that she felt comfortable doing, and the idea that blogging doesn't have to be scary, that we don't always have to be attack of the blogs,that we can be people who are open, and wanting to help and talk to people.",966.204,982.235,16.031,21
That was an amazing thing. ,982.259,983.834,1.575,21
" And so I printed out and sent a PDF of her blog to her family, and they passed it out at her memorial service, and even in her obituary, they mentioned her blog,because it was such a big part of her life.",983.858,995.987,12.129,21
And that's a huge thing. ,996.011,997.248,1.237,21
" So, this is her legacy,  and I think that my call to action to all of you is: think about blogs, think about what they are, think about what you've thought of them,  and then actually do it, because it's something that's really going to change our lives.",997.272,1011.901,14.629,21
"So, thank you. ",1011.925,1013.087,1.162,21
" A few days after my husband Paul was diagnosed with stage IV lung cancer, we were lying in our bed at home,  and Paul said, ""It's going to be OK."" ",25.818,37.738,11.92,2778
" And I remember answering back, ""Yes. ",38.898,42.634,3.736,2778
"We just don't know what OK means yet."" ",42.658,46.418,3.76,2778
Paul and I had met as first-year medical students at Yale.,48.178,51.674,3.496,2778
He was smart and kind and super funny. ,51.698,55.138,3.44,2778
" He used to keep a gorilla suit in the trunk of his car,and he'd say, ""It's for emergencies only."" ",55.738,61.994,6.256,2778
 (Laughter) I fell in love with Paul as I watched the care he took with his patients.,62.018,67.778,5.76,2778
" He stayed late talking with them,  seeking to understand the experience of illnessand not just its technicalities. ",68.258,76.058,7.8,2778
 He later told me he fell in love with me when he saw me cry over an EKG of a heart that had ceased beating.,77.418,84.698,7.28,2778
" We didn't know it yet,  but even in the heady days of young love, we were learning how to approach suffering together.",85.978,93.818,7.84,2778
We got married and became doctors. ,95.698,98.074,2.376,2778
 I was working as an internist  and Paul was finishing his training as a neurosurgeonwhen he started to lose weight. ,98.098,105.858,7.76,2778
He developed excruciating back pain and a cough that wouldn't go away.,107.338,112.258,4.92,2778
" And when he was admitted to the hospital, a CT scan revealed tumors in Paul's lungs and in his bones.",113.258,119.498,6.24,2778
 We had both cared for patients with devastating diagnoses;now it was our turn. ,121.498,128.418,6.92,2778
We lived with Paul's illness for 22 months.,131.578,134.178,2.6,2778
He wrote a memoir about facing mortality. ,134.778,137.298,2.52,2778
" I gave birth to our daughter Cady, and we loved her and each other. ",138.178,142.778,4.6,2778
We learned directly how to struggle through really tough medical decisions.,143.578,148.218,4.64,2778
 The day we took Paul into the hospital for the last timewas the most difficult day of my life. ,150.178,155.818,5.64,2778
" When he turned to me at the end  and said, ""I'm ready,"" I knew that wasn't just a brave decision. ",157.418,166.538,9.12,2778
It was the right one. ,167.138,168.458,1.32,2778
Paul didn't want a ventilator and CPR. ,169.538,172.418,2.88,2778
" In that moment,  the most important thing to Paul was to hold our baby daughter. ",173.218,180.098,6.88,2778
" Nine hours later, Paul died. ",182.098,185.138,3.04,2778
 I've always thought of myself as a caregiver -- most physicians do -- and taking care of Paul deepened what that meant.,188.818,195.978,7.16,2778
" Watching him reshape his identity during his illness, learning to witness and accept his pain,  talking together through his choices --  those experiences taught me  that resilience does not mean bouncing back to where you were before,or pretending that the hard stuff isn't hard.",196.978,216.098,19.12,2778
It is so hard. ,216.978,218.978,2,2778
"It's painful, messy stuff. ",220.018,223.298,3.28,2778
But it's the stuff. ,224.178,225.594,1.416,2778
" And I learned that when we approach it together,we get to decide what success looks like. ",225.618,233.658,8.04,2778
" One of the first things Paul said to me after his diagnosis was,""I want you to get remarried."" ",235.938,241.738,5.8,2778
"And I was like, whoa, I guess we get to say anything out loud.",243.338,246.674,3.336,2778
 (Laughter)  It was so shocking and heartbreaking ... ,246.698,253.138,6.44,2778
" and generous,  and really comforting  because it was so starkly honest, and that honesty turned out to be exactly what we needed.",254.298,262.778,8.48,2778
" Early in Paul's illness, we agreed we would just keep saying things out loud.",263.618,268.698,5.08,2778
" Tasks like making a will,  or completing our advance directives --  tasks that I had always avoided -- were not as daunting as they once seemed. ",270.258,280.138,9.88,2778
 I realized that completing an advance directive is an act of love --like a wedding vow. ,280.898,287.898,7,2778
" A pact to take care of someone,  codifying the promise  that til death do us part, I will be there. ",288.578,297.338,8.76,2778
"If needed, I will speak for you. ",298.818,301.258,2.44,2778
I will honor your wishes. ,302.058,304.338,2.28,2778
That paperwork became a tangible part of our love story.,306.138,309.498,3.36,2778
" As physicians,  Paul and I were in a good position to understand and even accept his diagnosis.",311.898,317.978,6.08,2778
" We weren't angry about it,  luckily,  because we'd seen so many patients in devastating situations,and we knew that death is a part of life. ",318.978,328.418,9.44,2778
 But it's one thing to know that;  it was a very different experience to actually live with the sadness and uncertainty of a serious illness.,330.738,338.498,7.76,2778
" Huge strides are being made against lung cancer,but we knew that Paul likely had months to a few years left to live.",339.578,347.578,8,2778
" During that time, Paul wrote about his transition from doctor to patient.",349.578,353.618,4.04,2778
" He talked about feeling like he was suddenly at a crossroads, and how he would have thought he'd be able to see the path, that because he treated so many patients, maybe he could follow in their footsteps. ",354.538,367.218,12.68,2778
But he was totally disoriented. ,368.138,369.938,1.8,2778
" Rather than a path,  Paul wrote,  ""I saw instead only a harsh, vacant, gleaming white desert.",371.298,380.858,9.56,2778
As if a sandstorm had erased all familiarity.,381.578,384.738,3.16,2778
" I had to face my mortality  and try to understand what made my life worth living,and I needed my oncologist's help to do so.""",386.018,397.018,11,2778
 The clinicians taking care of Paul gave me an even deeper appreciation for my colleagues in health care.,400.298,406.594,6.296,2778
We have a tough job. ,406.618,408.594,1.976,2778
" We're responsible for helping patients have clarity around their prognoses and their treatment options,  and that's never easy, but it's especially toughwhen you're dealing with potentially terminal illnesses like cancer.",408.618,421.618,13,2778
