sentence,start,end,duration,talks_id
매일 제 사진을 찍어두죠. ,821.8580000000001,823.8580000000001,2.0,21
"그리고, 보시는 것처럼 같은 사진일 뿐이에요; ",823.8580000000001,825.8580000000001,2.0,21
그리고 똑같은 인물이죠. ,825.8580000000001,827.8580000000001,2.0,21
이걸 읽는 사람도 몇 명에 불과합니다. 여러 사람들이 보라고 쓴 것도 아니에요 ,827.8580000000001,830.8580000000001,3.0,21
"여기서 보여 드리긴 하지만, 만약 정말 대중에게 ",830.8580000000001,832.8580000000001,2.0,21
공개돼 버리면 전 미칠지도 몰라요 ,832.8580000000001,834.8580000000001,2.0,21
대략 네 명 정도가 이글을 읽었네요 ,834.8580000000001,836.8580000000001,2.0,21
그리고 그들은 왜 업데이트 하지 않냐고 묻습니다 ,836.8580000000001,838.8580000000001,2.0,21
사람들이 왜 업데이트 하지 않냐고 물을지도 모르겠어요 ,838.8580000000001,841.8580000000001,3.0,21
하지만 과거의 어느 날로 돌아가 볼 수 있다는 건 정말 놀라운 일입니다 ,841.8580000000001,843.8580000000001,2.0,21
2005년 4월의 어느 날로 돌아가서 ,843.8580000000001,845.8580000000001,2.0,21
그날 무슨 일이 있었지 하면서 이걸 들춰보면 바로 알게 되죠 ,845.8580000000001,848.8580000000001,3.0,21
우리가 무엇을 하던지 이런 시각적 동기는 참으로 중요합니다 ,848.8580000000001,851.8580000000001,3.0,21
"그리고, 저는 이런 볼품없는 사진도 올리는데요 ",851.8580000000001,853.8580000000001,2.0,21
왜냐하면 볼품없는 사진이기 때문이죠 ,853.8580000000001,856.8580000000001,3.0,21
바로 기억이 떠오르죠. 이 때 난 독일에 있었는데 -- ,857.8580000000001,860.8580000000001,3.0,21
당일치기 여행을 떠났을 때죠 ,860.8580000000001,862.8580000000001,2.0,21
"저는 아파서, 호텔 방에 있었는데 ",862.8580000000001,865.8580000000001,3.0,21
정말 거기 있기 싫었어요. 여기 사진 보이시죠. ,865.8580000000001,868.8580000000001,3.0,21
"평소에는 잘 웃지 않지만, 지금은 좀 발전해서 이런 표정도 가능해요 ",868.8580000000001,871.8580000000001,3.0,21
제 운전면허증에는 ,871.8580000000001,872.8580000000001,1.0,21
이런 표정의 사진이 붙어 있죠 ,872.8580000000001,874.8580000000001,2.0,21
참 충격적인 사실이죠. ,874.8580000000001,878.8580000000001,4.0,21
하지만 정말로 중요한 점이기도 합니다. ,878.8580000000001,881.8580000000001,3.0,21
그리고 마지막으로 ,881.8580000000001,884.8580000000001,3.0,21
이 얘기를 들려드리고 싶었어요 ,884.8580000000001,886.8580000000001,2.0,21
이 이야기는 어쩌면 저에게 있어서 ,886.8580000000001,888.8580000000001,2.0,21
제가 하는 일에 대해 가장 중요한 의미를 갖기 때문입니다. ,888.8580000000001,891.8580000000001,3.0,21
이 얘기를 할 때마다 목이 메이곤 하는데요. ,891.8580000000001,893.8580000000001,2.0,21
"그러니까, 이 여성은 ",893.8580000000001,895.8580000000001,2.0,21
그녀 이름은 엠마구요. 그녀도 블로거였습니다. ,895.8580000000001,898.8580000000001,3.0,21
우리 회사의 서비스인 타입패드의 베타 테스터였죠. ,898.8580000000001,900.8580000000001,2.0,21
서비스를 오픈할 때도 함께 했습니다. ,900.8580000000001,902.8580000000001,2.0,21
그 때 이용자가 100명 정도였는데요 ,902.8580000000001,904.8580000000001,2.0,21
그녀는 암과 투병하는 그녀에 삶을 블로그에 실었습니다 ,904.8580000000001,907.8580000000001,3.0,21
"그녀는 글을 쓰고, 쓰고, 또 썼고 ",907.8580000000001,909.8580000000001,2.0,21
우리 모두가 그 글을 읽었습니다. 왜냐하면 그 때는 블로그 수가 적었기 때문에 ,909.8580000000001,912.8580000000001,3.0,21
모든 사람들을 파악할 수 있었죠 ,912.8580000000001,914.8580000000001,2.0,21
"그녀는 어느 날 글을 남기고는, 그러니까.. ",914.8580000000001,916.8580000000001,2.0,21
잠깐 동안 자취를 감춰버렸어요 ,916.8580000000001,918.8580000000001,2.0,21
그리곤 그녀 여동생이 와서는 ,918.8580000000001,921.8580000000001,3.0,21
엠마가 세상을 떠났다고 말했습니다. 그녀와 대화했던 ,921.8580000000001,924.8580000000001,3.0,21
우리 지원팀 스탭들 모두는 정말로 감상에 빠져서 ,924.8580000000001,927.8580000000001,3.0,21
그날 회사 분위기는 정말 힘든 하루였습니다. ,927.8580000000001,930.8580000000001,3.0,21
이 일은 -- ,930.8580000000001,932.8580000000001,2.0,21
블로깅이 우리의 인간관계에 얼마나 많은 영향을 ,932.8580000000001,934.8580000000001,2.0,21
미치는지를 알게 해준 사례중의 하나였습니다. ,934.8580000000001,936.8580000000001,2.0,21
세상의 경계를 허물어 버리죠. ,936.8580000000001,938.8580000000001,2.0,21
그녀는 영국에 살구요 ,938.8580000000001,940.8580000000001,2.0,21
그리고 그녀는 -- ,940.8580000000001,942.8580000000001,2.0,21
일상에 무엇을 하며 지내는지 자신에 대한 ,942.8580000000001,945.8580000000001,3.0,21
이야기를 하며 살았습니다. ,945.8580000000001,947.8580000000001,2.0,21
하지만 우리에게 영향을 준 가장 중요한 사실은 ,947.8580000000001,950.8580000000001,3.0,21
그녀 여동생이 제게 글을 남겼는데요 ,950.8580000000001,952.8580000000001,2.0,21
그녀가 블로그에 남긴 글은 -- ,952.8580000000001,954.8580000000001,2.0,21
엠마가 생을 마감하기 전 몇 달 동안 블로깅을 하는 순간이 ,954.8580000000001,957.8580000000001,3.0,21
어쩌면 그녀에게 있어서 가장 좋았던 경험이었고 ,957.8580000000001,959.8580000000001,2.0,21
"사람들과 대화할 수 있고, 무슨 일이 일어나는지 함께 공유하고, ",959.8580000000001,962.8580000000001,3.0,21
남긴 글의 코멘트를 받을 수 있어서 좋았었다고요. ,962.8580000000001,965.8580000000001,3.0,21
그건 정말 놀라운 사실이었습니다. ,965.8580000000001,967.8580000000001,2.0,21
"우리가 블로깅을 할 수 있도록 서비스를 제공하고, ",967.8580000000001,970.8580000000001,3.0,21
그녀는 블로깅을 통해서 평안을 얻을 수 있었다는 사실이요. ,970.8580000000001,973.8580000000001,3.0,21
"그리고 블로깅을 두려워 하지 않고, ",973.8580000000001,975.8580000000001,2.0,21
"블로그가 공격당할까봐 늘 고민하지도 않고, ",975.8580000000001,977.8580000000001,2.0,21
우리 모두가 열린 마음을 갖고 ,977.8580000000001,979.8580000000001,2.0,21
사람들과 대화하면서 도움을 구하고 있었다는 사실은 ,979.8580000000001,981.8580000000001,2.0,21
정말 놀라운 일이죠. ,981.8580000000001,983.8580000000001,2.0,21
그래서 저는 그녀의 블로그를 출력해서 ,983.8580000000001,985.8580000000001,2.0,21
"그녀 가족에게 PDF 파일로 보내주었고, ",985.8580000000001,988.8580000000001,3.0,21
그녀 가족은 추도식에서 그걸 배포했습니다. ,988.8580000000001,990.8580000000001,2.0,21
심지어 그녀의 부고에도 ,990.8580000000001,992.8580000000001,2.0,21
블로그에 대해 언급했습니다. 그만큼 그녀의 인생에서 중요한 일부분이었죠. ,992.8580000000001,994.8580000000001,2.0,21
정말 대단한 일이에요. ,994.8580000000001,996.8580000000001,2.0,21
이것은 그녀가 남긴 유산입니다. ,996.8580000000001,998.8580000000001,2.0,21
그리고 제 생각에 ,998.8580000000001,1000.8580000000001,2.0,21
오늘 여러분들께 하고 싶은 말은 ,1000.8580000000001,1002.8580000000001,2.0,21
"블로그에 대해 생각해 보고, 그것이 무엇인지, ",1002.8580000000001,1005.8580000000001,3.0,21
"그것에 대해 어떻게 생각해 왔는지 되돌아 보고, 그리고 ",1005.8580000000001,1007.8580000000001,2.0,21
실제로 블로그를 해보시라는 겁니다. ,1007.8580000000001,1009.8580000000001,2.0,21
블로그는 진정으로 우리 삶을 바꿔줄 테니까요. ,1009.8580000000001,1011.8580000000001,2.0,21
고맙습니다. ,1011.8580000000001,1012.8580000000001,1.0,21
제 남편 폴이 폐암 4기  선고를 받은 며칠 후,12.918,19.294,6.376000000000001,2778
우리가 침대에 누워 있을 때였어요. ,19.294,21.79,2.4959999999999987,2778
그가 말했죠. ,21.838,23.614,1.7759999999999998,2778
"""괜찮아질 거야."" ",23.638,24.838,1.1999999999999993,2778
그리고 전 이렇게  대답했던 것으로 기억해요.,25.998,28.494,2.4959999999999987,2778
"""응."" ",28.518,29.734,1.216000000000001,2778
"""우린 아직 괜찮다는 의미를 모르지만."" ",29.758000000000003,33.518,3.7600000000000016,2778
폴과 전 예일대 의대  1학년 때 만났습니다.,35.278,38.774,3.4960000000000018,2778
그는 똑똑하고 친절하고  굉장히 재미있는 사람이었어요.,38.798,42.238,3.4399999999999977,2778
그는 차 트렁크에  고릴라 의상을 가지고 다녔죠.,42.838,46.653999999999996,3.8160000000000025,2778
"그가 말하길,  ""이건 오직 긴급상황을 위한 거야.""",46.678000000000004,49.093999999999994,2.416000000000004,2778
환자를 돌보는 폴을 보며  저는 그와 사랑에 빠졌습니다.,51.158,54.878,3.719999999999999,2778
그는 단순히 세부적인 병력뿐만 아니라 ,55.358000000000004,57.534,2.176000000000002,2778
늦게까지 머무르며  환자들과 대화를 나누고,57.558,61.013999999999996,3.456000000000003,2778
환자들의 삶을 이해하려고 했습니다. ,61.038000000000004,63.158,2.1200000000000045,2778
"나중에 그가 말하길,  제가 심장이 뛰지 않아",64.518,66.734,2.215999999999994,2778
심전도가 멈춘 환자를 보고 우는 걸 보고  사랑에 빠졌다고 하더군요.,66.758,71.798,5.040000000000006,2778
우리는 그 사실을 알지 못했지만 ,73.078,74.61399999999999,1.5360000000000014,2778
젊은 우리들이 의기양양했던 시절에도 ,74.638,77.774,3.135999999999996,2778
저희는 고통에 다가가는 방법을  함께 배우고 있었습니다.,77.798,80.918,3.1200000000000045,2778
저희는 결혼했고 의사가 되었습니다. ,82.79799999999999,85.17399999999999,2.3760000000000048,2778
제가 내과 전문의로 일하고 ,85.19800000000002,87.214,2.015999999999991,2778
폴은 신경외과 전문의 수료를 마칠 무렵 ,87.238,91.294,4.055999999999997,2778
그의 몸무게가 줄어들기 시작했습니다. ,91.318,92.958,1.6400000000000006,2778
"그는 요통에 괴로워하기 시작했고,  기침이 끊이지 않았죠.",94.43799999999999,99.35799999999999,4.920000000000002,2778
그래서 병원에 가서 ,100.35799999999999,102.494,2.135999999999996,2778
CT스캔을 통해 폐와 뼈에 있는 종양을 발견했습니다.,102.51799999999999,106.598,4.079999999999998,2778
우리 모두 절망적인 진단을 받은 환자들을 돌보았습니다.,108.598,112.198,3.6000000000000085,2778
그 절망적인 진단이 저희에게 찾아왔죠. ,113.15799999999999,115.51799999999999,2.3599999999999994,2778
폴은 병을 발견한 후  22개월을 살았습니다.,118.678,121.27799999999999,2.6000000000000085,2778
그는 죽음을 맞이하는 회고록을 썼고 ,121.87799999999999,124.398,2.519999999999996,2778
저는 딸 캐디를 출산했으며 ,125.27799999999999,127.43799999999999,2.1599999999999966,2778
딸과 우리는 서로 사랑했습니다. ,128.19799999999998,129.878,1.6799999999999784,2778
우리는 어려운 의학적인 결정을 어떻게  헤쳐나가야 하는지 직접적으로 배웠습니다.,130.678,135.31799999999998,4.640000000000015,2778
폴을 병원으로 데려간 마지막 날은 제 인생에 있어서,137.278,140.85299999999998,3.5750000000000175,2778
가장 힘들었던 날입니다. ,140.877,142.918,2.040999999999997,2778
그는 마지막 순간 제게 ,144.518,146.494,1.975999999999999,2778
"""나 준비됐어"" 하고 말했어요. ",146.518,148.998,2.4799999999999898,2778
그것이 단순히 용감한 결정만이  아님을 알았습니다.,150.958,153.638,2.680000000000007,2778
옳은 결정이었습니다. ,154.238,155.558,1.3199999999999932,2778
폴은 산소호흡과  심폐소생을 원치 않았습니다.,156.638,159.518,2.8799999999999955,2778
그 마지막 순간 ,160.31799999999996,161.814,1.496000000000009,2778
폴에게 가장 중요한 것은 ,161.838,164.438,2.5999999999999943,2778
우리 딸을 안는 것이었어요. ,165.518,167.19799999999998,1.6800000000000068,2778
9시간이 흐르고 ,169.19799999999998,171.014,1.8160000000000025,2778
그는 사망했습니다. ,171.03799999999998,172.238,1.1999999999999886,2778
전 언제나 저를 환자를  돌보는 사람으로 생각했습니다.,175.918,178.174,2.256,2778
대부분의 내과 의사들이 그러하듯이요. ,178.19799999999998,180.25400000000002,2.055999999999983,2778
폴을 돌보며 그 의미가  더욱 깊어졌습니다.,180.278,183.078,2.800000000000012,2778
그가 투병 기간 동안 자신의 정체성을  가다듬는 것을 지켜보고,184.078,187.69400000000002,3.6159999999999854,2778
그의 고통을 목격하고  받아들이는 것을 배우며,187.718,191.21400000000003,3.4960000000000093,2778
그가 선택한 것들에 대해  함께 이야기를 나누면서요.,191.238,193.774,2.5360000000000014,2778
이러한 경험들은 저에게 ,193.798,195.21400000000003,1.4159999999999968,2778
회복한다는 건 단지 예전의 모습으로  되돌아옴을 의미한다거나,195.238,200.49400000000003,5.256,2778
힘든 것을 힘들지 않은 척 하는 것이  아님을 알려주었습니다.,200.518,203.19799999999998,2.680000000000007,2778
매우 어려운 일이고 ,204.078,206.078,2.0,2778
고통스럽고 혼란스럽죠. ,207.118,210.398,3.280000000000001,2778
그러나 그저 대상일 뿐입니다. ,211.278,212.694,1.4160000000000252,2778
"또한, 우리는 함께 병에 다가가면서 ",212.718,215.958,3.2399999999999807,2778
어떤것을 성공이라고 할 수 있을지 결정할 수 있음을 배웠습니다.,217.078,220.75799999999998,3.6800000000000064,2778
폴이 선고를 받은 후  처음 했던 말 중 하나는,223.03799999999998,226.358,3.3199999999999936,2778
제가 다시 결혼하기를  바란다는 것이었습니다.,227.318,228.838,1.5200000000000102,2778
그리고 전 마치 모든 것을 터놓고 말할 수 있을 것만 같았어요.,230.438,233.774,3.3360000000000127,2778
매우 충격적이고 ,236.358,238.41400000000002,2.055999999999983,2778
가슴 아픈 일이었죠. ,238.438,240.238,1.8000000000000114,2778
"그의 배려가 느껴졌고, ",241.398,242.614,1.2160000000000082,2778
또 굉장히 편안했습니다. ,242.638,244.134,1.496000000000009,2778
왜나하면 완전히 솔직했기 때문입니다. ,244.158,246.734,2.5760000000000223,2778
그리고 솔직함을 우리가  가장 필요로 하는 것이었어요.,246.75799999999998,249.878,3.119999999999976,2778
폴의 투병 초기에 ,250.718,252.41400000000002,1.695999999999998,2778
우리는 모든 것을 솔직하게  터놓고 나누기로 했습니다.,252.438,255.798,3.3600000000000136,2778
유언장을 쓰는 일 ,257.358,259.654,2.2959999999999923,2778
우리의 사전의료의향서를  완성하는 일처럼,259.678,262.334,2.656000000000006,2778
제가 항상 피해왔던 일들 ,262.358,264.934,2.5760000000000223,2778
한때는 벅차보였지만  실제로는 그렇지 않았어요.,264.958,267.238,2.2800000000000296,2778
사전의료의향서를 작성하는 것은 ,267.998,272.357,4.3589999999999804,2778
마치 결혼식 백년 가약과 같은  사랑의 일종임을 알게되었습니다.,273.288,275.248,1.9599999999999795,2778
"누군가를 돌보겠다는 약속, ",275.678,277.934,2.255999999999972,2778
죽음이 우리를 갈라놓을 때까지 ,277.958,280.254,2.2960000000000487,2778
곁에 있겠다고 ,280.278,282.198,1.9199999999999589,2778
맹세하는 것 ,283.198,284.438,1.240000000000009,2778
필요하다면 당신을 위해 목소리를 내고 ,285.918,288.358,2.4399999999999977,2778
원하는 바를 존중하는 것 ,289.158,291.438,2.2799999999999727,2778
그 문서들은 우리  연애사의 한 부분이 되었죠.,293.238,296.598,3.3600000000000136,2778
의사로서 ,298.998,300.214,1.2160000000000082,2778
폴과 저는 그의 진단 결과를 이해하고 ,300.238,301.894,1.656000000000006,2778
또 이를 받아들이는 것에서는  유리한 위치였습니다.,301.918,305.078,3.1599999999999686,2778
